08/02/21,300,all,1000,710,355,0.5,0.001,0.38333333333333336,96,1
08/02/21,300,all,1000,710,355,0.5,0.001,0.5166666666666667,96,1
08/02/21,300,all,30,710,355,0.5,0.001,0.5666666666666667,96,1
08/02/21,300,all,30,710,355,0.5,0.001,0.4666666666666667,96,1
